EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,title,
5326844,HARRIS CO.,HOUSTON,12/23/2002,2130,Hail,1, ,0,0,5000,0,TX,CST, ,1145664,C,201,HGX,0,0,AMATEUR RADIO, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,1.00 inch hail Kirby and Westheimer,"This December 23rd tornado and severe thunderstorm outbreak developed as a strong upper level low pressure system moved out of the southwestern U.S. and off to the east and northeast across the state of Texas. Abundant low level moisture was already in place across southeast Texas. Very strong shear, or turning and strengthening of the winds with height, was expected to last throughout the day. A warm front moved northward throughout the day and became a focus for the development of showers and thunderstorms. With the strong shear present, a significant number of thunderstorms quickly became severe. During an eighteen hour stretch, ten tornadoes and several large hail events were reported mainly north and west of the Houston area.  Locations from the Houston area to the beaches felt the brunt of this event in the evening when a squall line rapidly moved eastward toward the coast. Three injuries and over $800,000 in damage occurred with this outbreak.",399,,
5326953,HARRIS CO.,SEABROOK,12/30/2002,2110,Tornado, ,F0,0,0,5000,0,TX,CST, ,1145665,C,201,HGX,0,0,TRAINED SPOTTER, ,0.3,30,4,SW,4,SW,SEABROOK,29.52,-95.07,29.52,-95.07,Tornado near the intersection of FM 2094 and Clear Lake Road.,"Exactly one week after the December 23rd outbreak, Southeast Texas received another round of severe weather as the next storm system moved out of the southwestern U.S. toward Texas. This event only lasted three hours (compared to eighteen hours on the 23rd). This event only had three tornadoes (compared to ten on the 23rd). However, damage from two of these three tornadoes was significant due to the fact that it occurred over heavily populated areas. This event had no injuries, and the total damage cost was just under $450,000.",400,,
5342446,HARRIS CO.,HUFFMAN,2/14/2003,1605,Hail,1.75, ,0,0,5000,0,TX,CST, ,1147741,C,201,HGX,0,0,GENERAL PUBLIC, , , , , , , ,HUFFMAN,30.02,-95.08,30.02,-95.08,Golfball sized hail.,,401,,
5342460,HARRIS CO.,KATY,2/21/2003,1347,Hail,0.75, ,0,0,5000,0,TX,CST, ,1147743,C,201,HGX,0,0,LAW ENFORCEMENT, , , , , , , ,KATY,29.8,-95.8,29.8,-95.8,3/4 inch hail.,,402,,
5342461,HARRIS CO.,HOUSTON,2/21/2003,1414,Hail,0.75, ,0,0,5000,0,TX,CST, ,1147743,C,201,HGX,0,0,LAW ENFORCEMENT, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,3/4 inch hail.,,403,,
5352800,HARRIS CO.,SOUTH HOUSTON,4/7/2003,1105,Hail,1.75, ,0,0,5000,0,TX,CST, ,1150446,C,201,HGX,0,0,GENERAL PUBLIC, , , , , , , ,SOUTH HOUSTON,29.67,-95.23,29.67,-95.23,,,404,,
5352801,HARRIS CO.,HOUSTON,4/7/2003,1115,Hail,1.75, ,0,0,5000,0,TX,CST, ,1150446,C,201,HGX,0,0,TRAINED SPOTTER, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Loop 610 and Highway 288,,405,,
5352804,HARRIS CO.,BAYTOWN,4/7/2003,1155,Hail,1.75, ,0,0,5000,0,TX,CST, ,1150446,C,201,HGX,0,0,AMATEUR RADIO, , , , , , , ,BAYTOWN,29.72,-95.05,29.72,-95.05,,,406,,
5352910,HARRIS CO.,HOUSTON,4/24/2003,856,Hail,0.75, ,0,0,5000,0,TX,CST, ,1150449,C,201,HGX,0,0,GENERAL PUBLIC, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,I-45 and FM 1960 (Enchanted Oaks Subdivision).,,407,,
5352913,HARRIS CO.,HOUSTON,4/24/2003,928,Hail,1.75, ,0,0,5000,0,TX,CST, ,1150449,C,201,HGX,0,0,GENERAL PUBLIC, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,On I-10 5 miles west of The Galleria.,,408,,
5392297,HARRIS CO.,KINGWOOD,4/10/2004,1912,Hail,0.75, ,0,0,5000,0,TX,CST, ,1168525,C,201,HGX,0,0,AMATEUR RADIO, , , , , , , ,KINGWOOD,29.9,-95.32,29.9,-95.32,Penny-size hail reported (Key Map 295X),,409,,
5413397,HARRIS CO.,SPRING BRANCH,7/8/2004,1117,Thunderstorm Wind,50, ,0,0,5000,0,TX,CST,EG,1176205,C,201,HGX,0,0,LAW ENFORCEMENT, , , , , , , ,SPRING BRANCH,29.8,-95.52,29.8,-95.52,Large pecan and oak trees snapped at Westview and Campbell Roads.,,410,,
5437860,HARRIS CO.,CYPRESS,2/23/2005,2015,Hail,1, ,0,0,5000,0,TX,CST, ,1185137,C,201,HGX,0,0,AMATEUR RADIO, , , ,8,S,8,S,CYPRESS,29.85,-95.7,29.85,-95.7,Quarter size hail.,,411,,
5437861,HARRIS CO.,JERSEY VILLAGE,2/23/2005,2035,Hail,1, ,0,0,5000,0,TX,CST, ,1185137,C,201,HGX,0,0,AMATEUR RADIO, , , , , , , ,JERSEY VILLAGE,29.88,-95.57,29.88,-95.57,,,412,,
5437864,HARRIS CO.,CLOVERLEAF,2/23/2005,2104,Hail,1, ,0,0,5000,0,TX,CST, ,1185137,C,201,HGX,0,0,TRAINED SPOTTER, , , ,2,NW,2,NW,CLOVERLEAF,29.65,-95.38,29.65,-95.38,,,413,,
5444523,HARRIS CO.,HOUSTON,3/7/2005,1338,Hail,0.75, ,0,0,5000,0,TX,CST, ,1186427,C,201,HGX,0,0,AMATEUR RADIO, , , ,5,NW,5,NW,HOUSTON,29.78,-95.43,29.78,-95.43,Hail reported at intersection of Highway 290 and Beltway 8.,,414,,
5444524,HARRIS CO.,HOUSTON,3/7/2005,1342,Hail,0.75, ,0,0,5000,0,TX,CST, ,1186427,C,201,HGX,0,0,BROADCAST MEDIA, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Hail reported at intersection of Clay and Blaylock roads.,,415,,
5444529,HARRIS CO.,PASADENA,3/7/2005,1437,Hail,0.75, ,0,0,5000,0,TX,CST, ,1186427,C,201,HGX,0,0,GENERAL PUBLIC, , , , , , , ,PASADENA,29.7,-95.2,29.7,-95.2,,,416,,
5444535,HARRIS CO.,HOUSTON HGTS,3/19/2005,1720,Hail,0.75, ,0,0,5000,0,TX,CST, ,1186428,C,201,HGX,0,0,OTHER FEDERAL AGENCY, , , , , , , ,HOUSTON,29.75,-95.4,29.73,-95.37,Hail covered the ground.,,417,,
5447498,HARRIS CO.,TOMBALL,4/11/2005,815,Hail,0.88, ,0,0,5000,0,TX,CST, ,1187986,C,201,HGX,0,0,GENERAL PUBLIC, , , ,5,SSE,5,SSE,TOMBALL,30.03,-95.58,30.03,-95.58,Hail at Gleannloch Farms.,,418,,
5450891,HARRIS CO.,ADDICKS,5/8/2005,1610,Hail,0.75, ,0,0,5000,0,TX,CST, ,1189361,C,201,HGX,0,0,GENERAL PUBLIC, , , ,5,S,5,S,ADDICKS,29.72,-95.65,29.72,-95.65,Penny size hail.,,419,,
5450963,HARRIS CO.,HOUSTON,5/8/2005,1706,Thunderstorm Wind,51, ,0,0,5000,0,TX,CST,EG,1189361,C,201,HGX,0,0,AMATEUR RADIO, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Tree down in frontage road at the I-610 loop and Holly.,,420,,
5498919,HARRIS CO.,HUMBLE,3/20/2006,1100,Hail,0.75, ,0,0,5000,0,TX,CST, ,1206393,C,201,HGX,0,0,GENERAL PUBLIC, , , , , , , ,HUMBLE,30,-95.25,30,-95.25,Penny size hail.,,421,,
5498983,HARRIS CO.,SPRING,3/29/2006,1540,Hail,0.75, ,0,0,5000,0,TX,CST, ,1206394,C,201,HGX,0,0,GENERAL PUBLIC, , , , , , , ,SPRING,30.08,-95.42,30.08,-95.42,Penny size hail on the west side of the city.,,422,,
5502154,HARRIS CO.,SPRING,4/21/2006,520,Thunderstorm Wind,60, ,0,0,5000,0,TX,CST,EG,1208919,C,201,HGX,0,0,EMERGENCY MANAGER, , , , , , , ,SPRING,30.08,-95.42,30.08,-95.42,Trees uprooted or snapped at their mid-section in the town of Spring.,,423,,
5513896,HARRIS CO.,GALENA PARK,6/1/2006,1040,Lightning, , ,0,0,5000,0,TX,CST, ,1213250,C,201,HGX,0,0,EMERGENCY MANAGER, , , , , , , ,GALENA PARK, , , , ,Lightning struck the rim of an external floating roof storage tank resulting in a fire.,,424,,
12946,HARRIS (ZONE), ,1/16/2007,2000,Ice Storm, , ,0,0,5000,0,TX,CST-6, ,2555,Z,213,HGX,0,0,Newspaper, , , , , , , , , , , , ,"Widespread ice accumulation on roads, bridges, and the roofing of general structures across the northern and central portions of the county. US 290 to the Harris-Waller county line and the entry ramps on sections of Beltway 8 were iced over.","A very cold arctic air mass ascending down upon Texas, combined with southwesterly upper level disturbances, produced freezing rain across the northern and central regions of southeast Texas.",425,,
32383,HARRIS CO.,DEER PARK,5/14/2007,1400,Thunderstorm Wind,50, ,0,0,5000,0,TX,CST-6,EG,5536,C,201,HGX,0,0,Broadcast Media, , , ,0,N,0,N,DEER PARK,29.7,-95.12,29.7,-95.12,"A downed power pole, fence, and tree.","A shortwave disturbance passed over southeastern Texas. With the combination of ample heating and high moisture levels, numerous afternoon and early evening thunderstorms developed.",426,,
36245,HARRIS CO.,WEST UNIVERSITY PLAC,6/14/2007,1730,Thunderstorm Wind,65, ,0,0,5000,0,TX,CST-6,EG,6211,C,201,HGX,0,0,Public, , , ,3,ENE,3,ENE,WEST UNIVERSITY PLAC,29.7666,-95.4238,29.7666,-95.4238,Large tree down on a garage in the Montrose area.,"Strong, mainly eastern county, thunderstorms developed along a near north-south boundary and exhibited very little eastern movement.",427,,
60171,HARRIS CO.,SPRING,9/4/2007,1422,Thunderstorm Wind,52, ,0,0,5000,0,TX,CST-6,EG,10874,C,201,HGX,0,0,Emergency Manager, , , ,3,S,3,S,SPRING,30.0366,-95.42,30.0366,-95.42,Tree limb damage near Cypress Creek and Interstate 45.,A pulse storm that developed over Harris County produced a tree-damaging downburst wind.,428,,
61918,HARRIS CO.,HUMBLE,10/15/2007,1425,Thunderstorm Wind,52, ,0,0,5000,0,TX,CST-6,EG,11258,C,201,HGX,0,0,Broadcast Media, , , ,0,N,0,N,HUMBLE,30,-95.25,30,-95.25,Downed power poles.,A wide band of thunderstorms were shifting slowly southeastward over southeastern Texas. Individual cells were propagating northeastward over the region which caused wind damage to the north and east of Houston.,429,,
63774,HARRIS CO.,SPRING,10/15/2007,1606,Flash Flood, , ,0,0,5000,0,TX,CST-6, ,9809,C,201,HGX,0,0,Broadcast Media,Heavy Rain, , ,4,NNW,5,N,HUMBLE,30.1309,-95.4437,30.0715,-95.2473,Flooding caused numerous road closures north of Houston. Road closures were reported along FM 1960 and the Cypress Creek area.,A slow-moving line of strong thunderstorms trained over the Houston metro area which caused flooding issues.,430,,
75930,HARRIS CO.,SEABROOK,1/31/2008,950,Thunderstorm Wind,52, ,0,0,5000,0,TX,CST-6,EG,12470,C,201,HGX,0,0,Public, , , ,1,NNW,1,NNW,SEABROOK,29.5634,-95.0264,29.5634,-95.0264,A 28 foot wall collapsed at a construction site on NASA Road One.,An upper trough of low pressure moved across eastern Texas and initiated severe weather.,431,,
117676,HARRIS CO.,LOUETTA,6/19/2008,1355,Hail,0.88, ,0,0,5000,0,TX,CST-6, ,19830,C,201,HGX,0,0,Broadcast Media, , , ,2,NNE,2,NNE,LOUETTA,29.92,-95.57,29.92,-95.57,Nickel size hail was observed just north of Jersey Village.,Southward-moving severe thunderstorms developed in the early afternoon and produced hail and wind damage in their path.,432,,
132686,HARRIS CO.,ALDINE,10/22/2008,1655,Hail,1.75, ,0,0,5000,0,TX,CST-6, ,22575,C,201,HGX,0,0,Amateur Radio, , , ,1,N,1,N,ALDINE,29.938,-95.3806,29.938,-95.3806,Golf ball size hail occurred at the intersection of Beltway 8 North and the Hardy Toll Road.,Showers and thunderstorms developed ahead of a strong cold front and generated large hail.,433,,
153574,HARRIS CO.,HUMBLE,3/27/2009,1600,Hail,1, ,0,0,5000,0,TX,CST-6, ,26030,C,201,HGX,0,0,Public, , , ,1,WNW,1,WNW,HUMBLE,30.01,-95.2698,30.01,-95.2698,Quarter-sized hail was reported at the intersection of State Highway 59 and FM 1960 near Deerbrook Mall.,"Scattered thunderstorms developed ahead of an approaching dry line and cold front ushered into the area by a strong upper level low pressure system moving across the Texas/Oklahoma border. Thunderstorms first developed during the mid-morning hours near Austin and spread eastward into Burleson and Brazos counties by 11 AM. Additional activity later in the day began with a cell forming near Brenham that became severe and prompted several severe thunderstorm and tornado warnings as it moved east across portions of Grimes, Montgomery, and Liberty counties. Additional thunderstorm development to the south of this storm produced numerous reports of hail up to the size of baseballs in Harris County, including reports at both Bush Intercontinental and William P. Hobby airports.  The event ended as the thunderstorms moved out of the Houston/Galveston County Warning Area by 7 PM.",434,,
153573,HARRIS CO.,HUMBLE,3/27/2009,1600,Hail,1, ,0,0,5000,0,TX,CST-6, ,26030,C,201,HGX,0,0,Amateur Radio, , , ,2,ESE,2,ESE,HUMBLE,29.99,-95.21,29.99,-95.21,Quarter-sized hail was reported at the intersection of Will Clayton Parkway and Atascocita Road.,"Scattered thunderstorms developed ahead of an approaching dry line and cold front ushered into the area by a strong upper level low pressure system moving across the Texas/Oklahoma border. Thunderstorms first developed during the mid-morning hours near Austin and spread eastward into Burleson and Brazos counties by 11 AM. Additional activity later in the day began with a cell forming near Brenham that became severe and prompted several severe thunderstorm and tornado warnings as it moved east across portions of Grimes, Montgomery, and Liberty counties. Additional thunderstorm development to the south of this storm produced numerous reports of hail up to the size of baseballs in Harris County, including reports at both Bush Intercontinental and William P. Hobby airports.  The event ended as the thunderstorms moved out of the Houston/Galveston County Warning Area by 7 PM.",435,,
166498,HARRIS CO.,BELLAIRE JCT,4/27/2009,1735,Flash Flood, , ,0,0,5000,0,TX,CST-6, ,28136,C,201,HGX,0,0,Broadcast Media,Heavy Rain, , ,1,W,1,ENE,BELLAIRE JCT,29.7218,-95.4698,29.7259,-95.4333,Heavy rainfall on saturated ground led to closures of flood prone roads with several cars reported stranded.,Thunderstorms developed west of the Houston metro area in the mid afternoon hours of the 27th and moved east across the Houston area around sunset. Severe thunderstorms redeveloped overnight across western Harris County and produced flash flooding that severely impacted roads and highways in and around Houston. Later that afternoon a lone cell developed between Hearne and College Station and produced several brief tornado touchdowns as it moved southeastward into Madison County.,436,,
195416,HARRIS CO.,HOUSTON COLLIER ARPT,8/12/2009,1600,Thunderstorm Wind,52, ,0,0,5000,0,TX,CST-6,EG,33630,C,201,HGX,0,0,Emergency Manager, , , ,2,NNE,2,NNE,HOUSTON COLLIER ARPT,29.9,-95.4659,29.9,-95.4659,There was wind damage to segments of business fencing along the 11800 block of West Montgomery.,"A lingering stationary front draped over the region within a humid and unstable air mass, along with a northern advancing sea breeze boundary, initiated late afternoon severe weather.",437,,
199479,HARRIS CO.,(IAH)HOUSTON INTL AR,10/29/2009,1930,Flash Flood, , ,0,0,5000,0,TX,CST-6, ,34519,C,201,HGX,0,0,Amateur Radio,Heavy Rain, , ,4,NNE,3,NNE,(IAH)HOUSTON INTL AR,30.0401,-95.3248,30.0153,-95.3315,High water in apartments.,A broken line of strong to severe thunderstorms developed west of the Houston metro area during the afternoon and moved eastward causing several reports of flash flooding and a few wind damage reports.,438,,
199482,HARRIS CO.,HOUSTON LAKESIDE ARP,10/29/2009,1945,Flash Flood, , ,0,0,5000,0,TX,CST-6, ,34519,C,201,HGX,0,0,County Official,Heavy Rain, , ,3,NNE,3,NNE,HOUSTON LAKESIDE ARP,29.8652,-95.6487,29.8524,-95.6496,Water was reported in homes in the Bear Creek Village subdivision.,A broken line of strong to severe thunderstorms developed west of the Houston metro area during the afternoon and moved eastward causing several reports of flash flooding and a few wind damage reports.,439,,
234586,HARRIS CO.,LITTLE YORK,5/14/2010,1858,Flash Flood, , ,1,0,5000,0,TX,CST-6, ,40294,C,201,HGX,0,0,Broadcast Media,Heavy Rain, , ,1,SSW,2,W,JETERO,29.8545,-95.4091,29.9258,-95.4266,Interstate 45 feeder roads were impassable due to high water over the roadway. One fatality occurred when a vehicle drove off the feeder road and into a retention pond. This occurred on the 6900 block of Interstate 45 between West Little York and West Parker Road.,Scattered thunderstorms over southeast Texas produced flooding over portions of the area.,440,,
285299,HARRIS CO.,WEST UNIVERSITY PLAC,2/1/2011,645,Thunderstorm Wind,56, ,0,0,5000,0,TX,CST-6,EG,48127,C,201,HGX,0,0,Emergency Manager, , , ,1,NW,1,NW,WEST UNIVERSITY PLAC,29.7558,-95.4772,29.7558,-95.4772,"Trees were downed across the roadway along Chimney Rock, Fountain View, and North Post Oak roads in the city of Houston.",A strong cold front swept across southeast Texas during the overnight hours and produced damaging wind gusts mainly north of Interstate 10.,441,,
362009,HARRIS CO.,HOUSTON HGTS,3/20/2012,730,Thunderstorm Wind,52, ,0,0,5000,0,TX,CST-6,EG,60626,C,201,HGX,0,0,NWS Employee, , , ,2,NNW,2,NNW,HOUSTON HGTS,29.77,-95.41,29.77,-95.41,A severe thunderstorm downed some trees along Gibson Street in the Houston area.,An early morning squall line moved across the area and produced some wind damage.,442,,
378062,HARRIS CO.,JERSEY VILLAGE,4/20/2012,1430,Thunderstorm Wind,65, ,0,0,5000,0,TX,CST-6,EG,63149,C,201,HGX,0,0,Emergency Manager, , , ,0,NW,0,NW,JERSEY VILLAGE,29.8837,-95.5752,29.8837,-95.5752,Two power poles downed along Highway 290 along with numerous trees.,A series of strong thunderstorms moved across the southern half of southeast Texas producing widespread reports of hail and wind damage.,443,,
395744,HARRIS CO.,(IAH)HOUSTON INTL AR,6/12/2012,1605,Hail,1, ,0,0,5000,0,TX,CST-6, ,65975,C,201,HGX,0,0,NWS Employee, , , ,1,SE,1,SE,(IAH)HOUSTON INTL AR,29.9706,-95.3361,29.9706,-95.3361,Quarter sized hail was reported at FAA Air Route Traffic Control Center located at Intercontinental Airport.,A broken line of strong thunderstorms produced widespread wind damage across portions of Montgomery and Harris counties as they moved southward towards the Houston metro area. Additional thunderstorms developed late that evening across the far northwestern counties of southeast Texas.,444,,
390381,HARRIS CO.,KATY,8/10/2012,1810,Thunderstorm Wind,50, ,0,0,5000,0,TX,CST-6,EG,65148,C,201,HGX,0,0,Amateur Radio, , , ,6,NNW,6,NNW,KATY,29.889,-95.824,29.889,-95.824,Large tree limbs stripped off trees near the intersection of Katy Hockley Road and Longenbaugh Road.,Scattered strong thunderstorms developed along a surface trough that moved southward through the region ahead of an approaching cold front.,445,,
478124,HARRIS CO.,BELLAIRE,9/2/2013,1620,Thunderstorm Wind,50, ,0,0,5000,0,TX,CST-6,EG,79741,C,201,HGX,0,0,COOP Observer, , , ,1,ESE,1,ESE,BELLAIRE,29.6898,-95.4596,29.6898,-95.4596,A severe thunderstorm produced strong winds that tossed a metal shed across a parking lot. There was also minor awning damage to a nearby building.,A severe thunderstorm produced wind damage in the city of Houston.,446,,
533081,HARRIS CO.,FAIRBANKS,7/3/2014,1620,Flash Flood, , ,0,0,5000,0,TX,CST-6, ,88390,C,201,HGX,0,0,Trained Spotter,Heavy Rain, , ,3,SW,2,NNE,SPRING BRANCH,29.8249,-95.5663,29.8201,-95.5072,Heavy rain caused several streets to flood in and around the Spring Branch area.,"Atmospheric conditions, with the collision of outflow boundaries originating from previous storms, created an environment conducive to the formation of slow-moving clusters of thunderstorms. Heavy rainfall from this activity caused street flooding on the west side of Houston.",447,,
572342,HARRIS CO.,HUFSMITH,6/20/2015,1400,Thunderstorm Wind,50, ,0,0,5000,0,TX,CST-6,EG,95241,C,201,HGX,0,0,Public, , , ,3,E,3,E,HUFSMITH,30.1224,-95.551,30.1224,-95.551,Thunderstorm winds downed trees and caused power outages in the Londonderry neighborhood.,A pulse severe thunderstorm produced some wind damage.,448,,
608046,HARRIS CO.,BELLAIRE,1/8/2016,1919,Hail,1.75, ,0,0,5000,0,TX,CST-6, ,101663,C,201,HGX,0,0,Public, , , ,1,NNE,1,NNE,BELLAIRE,29.7158,-95.476,29.7158,-95.476,Golfball sized hail occurred around the Gulfton Street area just to the northwest of Bellaire.,A strong upper level storm system moved across the area that aided in the generation of regional thunderstorms. The stronger thunderstorms produced large hail.,449,,
